Type,QID,Name,Alias,Chinese name,Country,Topics,Summary,Chinese summary,Body,List,Date,End date,Source URL,Address
Organization,,National Endowment for Democracy,,美国国家民主基金会,US,sanction.counter,,,Ministry of Foreign Affairs,,02.12.2019,,https://www.fmprc.gov.cn/web/wjdt_674879/zcjd/201912/t20191202_9712164.shtml,
Organization,,National Democratic Institute for International Affairs,,美国国际事务民主协会,US,sanction.counter,,,Ministry of Foreign Affairs,,02.12.2019,,https://www.fmprc.gov.cn/web/wjdt_674879/zcjd/201912/t20191202_9712164.shtml,
Organization,,International Republican Institute,,美国国际共和研究所,US,sanction.counter,,,Ministry of Foreign Affairs,,02.12.2019,,https://www.fmprc.gov.cn/web/wjdt_674879/zcjd/201912/t20191202_9712164.shtml,
Organization,,Human Rights Watch,,人权观察,US,sanction.counter,,,Ministry of Foreign Affairs,,02.12.2019,,https://www.fmprc.gov.cn/web/wjdt_674879/zcjd/201912/t20191202_9712164.shtml,
Organization,,Freedom House,,自由之家,US,sanction.counter,,,Ministry of Foreign Affairs,,02.12.2019,,https://www.fmprc.gov.cn/web/wjdt_674879/zcjd/201912/t20191202_9712164.shtml,
Organization,,US Congressional-Executive Commission on China,,国会-行政部门中国委员会,US,sanction.counter,,,Ministry of Foreign Affairs,,13.07.20,,https://www.fmprc.gov.cn/web/wjdt_674879/zcjd/202007/t20200713_9712330.shtml,
Person,Q317618,Sam Brownback,,布朗巴克,US,sanction.counter,US Ambassador-at-Large for International Religious Freedom,,Ministry of Foreign Affairs,,13.07.20,,https://www.fmprc.gov.cn/web/wjdt_674879/zcjd/202007/t20200713_9712330.shtml,
Person,Q324546,Marco Rubio,,鲁比欧,US,sanction.counter,US Senator,,Ministry of Foreign Affairs,,13.07.20,,https://www.fmprc.gov.cn/web/wjdt_674879/zcjd/202007/t20200713_9712330.shtml,
Person,Q2036942,Ted Cruz,,克鲁兹,US,sanction.counter,US Senator,,Ministry of Foreign Affairs,,13.07.20,,https://www.fmprc.gov.cn/web/wjdt_674879/zcjd/202007/t20200713_9712330.shtml,
Person,Q981167,Chris Smith,,史密斯,US,sanction.counter,US congressman,,Ministry of Foreign Affairs,,13.07.20,,https://www.fmprc.gov.cn/web/wjdt_674879/zcjd/202007/t20200713_9712330.shtml,
Person,Q324546,Marco Rubio,,鲁比欧,US,sanction.counter,US Senator,,Ministry of Foreign Affairs,,10.08.20,,https://www.fmprc.gov.cn/eng/xwfw_665399/s2510_665401/2511_665403/202008/t20200810_693328.html,
Person,Q2036942,Ted Cruz,,克鲁兹,US,sanction.counter,US Senator,,Ministry of Foreign Affairs,,10.08.20,,https://www.fmprc.gov.cn/eng/xwfw_665399/s2510_665401/2511_665403/202008/t20200810_693328.html,
Person,Q23020745,Josh Hawley,,霍利,US,sanction.counter,US Senator,,Ministry of Foreign Affairs,,10.08.20,,https://www.fmprc.gov.cn/eng/xwfw_665399/s2510_665401/2511_665403/202008/t20200810_693328.html,
Person,Q3090307,Tom Cotton,,科顿,US,sanction.counter,US Senator,,Ministry of Foreign Affairs,,10.08.20,,https://www.fmprc.gov.cn/eng/xwfw_665399/s2510_665401/2511_665403/202008/t20200810_693328.html,
Person,Q971308,Pat Toomey,,图米,US,sanction.counter,US Senator,,Ministry of Foreign Affairs,,10.08.20,,https://www.fmprc.gov.cn/eng/xwfw_665399/s2510_665401/2511_665403/202008/t20200810_693328.html,
Person,Q981167,Chris Smith,,史密斯,US,sanction.counter,US congressman,,Ministry of Foreign Affairs,,10.08.20,,https://www.fmprc.gov.cn/eng/xwfw_665399/s2510_665401/2511_665403/202008/t20200810_693328.html,
Person,Q5040214,Carl Gershman,,格什曼,US,sanction.counter,"President, National Endowment for Democracy",,Ministry of Foreign Affairs,,10.08.20,,https://www.fmprc.gov.cn/eng/xwfw_665399/s2510_665401/2511_665403/202008/t20200810_693328.html,
Person,Q3023757,Derek Mitchell,,米德伟,US,sanction.counter,"President, National Democratic Institute",,Ministry of Foreign Affairs,,10.08.20,,https://www.fmprc.gov.cn/eng/xwfw_665399/s2510_665401/2511_665403/202008/t20200810_693328.html,
Person,Q98701466,Daniel Twining,,特温宁,US,sanction.counter,"President, International Republican Institute",,Ministry of Foreign Affairs,,10.08.20,,https://www.fmprc.gov.cn/eng/xwfw_665399/s2510_665401/2511_665403/202008/t20200810_693328.html,
Person,Q6390647,Kenneth Roth,,罗斯,US,sanction.counter,"Executive Director, Human Rights Watch",,Ministry of Foreign Affairs,,10.08.20,,https://www.fmprc.gov.cn/eng/xwfw_665399/s2510_665401/2511_665403/202008/t20200810_693328.html,
Person,Q98701317,Michael J. Abramowitz,,阿布拉莫维茨,US,sanction.counter,"President, Freedom House",,Ministry of Foreign Affairs,,10.08.20,,https://www.fmprc.gov.cn/eng/xwfw_665399/s2510_665401/2511_665403/202008/t20200810_693328.html,
Person,Q4716651,Alex M. Azar II,,阿扎,US,sanction.counter,Former United States Secretary of Health and Human Services,,Ministry of Foreign Affairs,,20.01.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1847554.shtml,
Person,Q65500988,David R. Stilwell,,史达伟,US,sanction.counter,Assistant Secretary Bureau of East Asia and Pacific Affairs,,Ministry of Foreign Affairs,,20.01.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1847554.shtml,
Person,Q311269,John R. Bolton,,博尔顿,US,sanction.counter,Former Ambassador to the United Nations and former United States National Security Advisor,,Ministry of Foreign Affairs,,20.01.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1847554.shtml,
Person,Q21063604,Keith J. Krach,,克拉奇,US,sanction.counter,"United States Under Secretary of State for Economic Growth, Energy, and the Environment.",,Ministry of Foreign Affairs,,20.01.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1847554.shtml,
Person,Q28871485,Kelly D. K. Craft,,克拉夫特,US,sanction.counter,Former United States ambassador to the United Nations,,Ministry of Foreign Affairs,,20.01.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1847554.shtml,
Person,Q29913307,Matthew Pottinger,,波廷杰,US,sanction.counter,Former Deputy National Security Advisor of the United States,,Ministry of Foreign Affairs,,20.01.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1847554.shtml,
Person,Q473239,Michael R. Pompeo,,蓬佩奥,US,sanction.counter,"Politician, Former Director of the Central Intelligence Agency",,Ministry of Foreign Affairs,,20.01.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1847554.shtml,
Person,Q7176052,Peter K. Navarro,,纳瓦罗,US,sanction.counter,"Former Assistant to the President, Director of Trade and Manufacturing Policy, and the national Defense Production Act policy coordinator.",,Ministry of Foreign Affairs,,20.01.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1847554.shtml,
Person,Q7342642,Robert C. O'Brien,,奥布莱恩,US,sanction.counter,Former National Security Advisor of the United States.,,Ministry of Foreign Affairs,,20.01.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1847554.shtml,
Person,Q16146870,Stephen K. Bannon,,班农,US,sanction.counter,Former White House Chief Strategist,,Ministry of Foreign Affairs,,20.01.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1847554.shtml,
Person,Q82831631,Adrian Zenz,,郑国恩,DE,sanction.counter,"Academic, Victims of Communism Memorial Foundation",,Ministry of Foreign Affairs,,22.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1863106.shtml,
Person,Q108043083,Björn Jerdén,,叶必扬,SE,sanction.counter,"Researcher, Swedish Insitute of International Affairs",,Ministry of Foreign Affairs,,22.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1863106.shtml,
Person,Q27807718,Dovile Sakaliene,,萨卡利埃内,LT,sanction.counter,MP,,Ministry of Foreign Affairs,,22.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1863106.shtml,
Person,Q17266806,Ilhan Kyuchyuk,,库楚克,BG,sanction.counter,"MEP, Renew",,Ministry of Foreign Affairs,,22.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1863106.shtml,
Organization,,Mercator Institute for China Studies (MERICS),,墨卡托中国研究中心,DE,sanction.counter,Think Tank,,Ministry of Foreign Affairs,,22.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1863106.shtml,
Person,Q85537,Michael Gahler,,盖勒,DE,sanction.counter,"MEP, EPP",,Ministry of Foreign Affairs,,22.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1863106.shtml,
Person,Q64452485,Miriam Lexmann,,莱克斯曼,SK,sanction.counter,"MEP, EPP",,Ministry of Foreign Affairs,,22.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1863106.shtml,
Organization,,Political and Security Committee of the Council of the European Union,,欧盟理事会政治与安全委员会,EU,sanction.counter,Political body,,Ministry of Foreign Affairs,,22.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1863106.shtml,
Person,Q556149,Raphaël Glucksmann,,格鲁克斯曼,FR,sanction.counter,"MEP, S&D",,Ministry of Foreign Affairs,,22.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1863106.shtml,
Person,Q31236,Reinhard Bütikofer,,彼蒂科菲尔,DE,sanction.counter,"MEP, Greens",,Ministry of Foreign Affairs,,22.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1863106.shtml,
Person,Q64140271,Samuel Cogolati,,科格拉蒂,BE,sanction.counter,MP,,Ministry of Foreign Affairs,,22.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1863106.shtml,
Person,Q516335,Sjoerd Wiemer Sjoerdsma,,舍尔茨玛,NL,sanction.counter,MP,,Ministry of Foreign Affairs,,22.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1863106.shtml,
Organization,,Subcommittee on Human Rights of the European Parliament,,欧洲议会人权分委会,EU,sanction.counter,Political body,,Ministry of Foreign Affairs,,22.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1863106.shtml,
Organization,,The Alliance of Democracies Foundation,,民主联盟基金会,DK,sanction.counter,Non-profit,,Ministry of Foreign Affairs,,22.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1863106.shtml,
Organization,,China Research Group,,中国研究小组,GB,sanction.counter,Research group,,Ministry of Foreign Affairs,,26.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1864367.shtml,
Organization,,Conservative Party Human Rights Commission,,保守党人权委员会,GB,sanction.counter,Rights group,,Ministry of Foreign Affairs,,26.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1864367.shtml,
Person,Q1173562,David Alton,,奥尔顿,GB,sanction.counter,Member of the House of Lords,,Ministry of Foreign Affairs,,26.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1864367.shtml,
Organization,,Essex Court Chambers,,埃塞克斯园大律师事务所,GB,sanction.counter,Barristers' chambers,,Ministry of Foreign Affairs,,26.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1864367.shtml,
Person,Q5534792,Geoffrey Nice,,尼斯,GB,sanction.counter,Barrister,,Ministry of Foreign Affairs,,26.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1864367.shtml,
Person,Q337151,Helena Kennedy,,肯尼迪,GB,sanction.counter,Member of the House of Lords,,Ministry of Foreign Affairs,,26.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1864367.shtml,
Person,Q302486,Iain Duncan Smith,,邓肯—史密斯,GB,sanction.counter,MP,,Ministry of Foreign Affairs,,26.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1864367.shtml,
Person,,Joanne Nicola Smith Finley,,芬利,GB,sanction.counter,Academic,,Ministry of Foreign Affairs,,26.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1864367.shtml,
Person,Q6989101,Neil O'Brien,,奥布莱恩,GB,sanction.counter,MP,,Ministry of Foreign Affairs,,26.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1864367.shtml,
Person,Q19957887,Nusrat Ghani,,加尼,GB,sanction.counter,MP,,Ministry of Foreign Affairs,,26.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1864367.shtml,
Person,Q695228,Tim Loughton,,劳顿,GB,sanction.counter,MP,,Ministry of Foreign Affairs,,26.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1864367.shtml,
Person,Q20648385,Tom Tugendhat,,图根哈特,GB,sanction.counter,MP,,Ministry of Foreign Affairs,,26.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1864367.shtml,
Organization,,Uyghur Tribunal,,维吾尔独立法庭,GB,sanction.counter,An independent tribunal,,Ministry of Foreign Affairs,,26.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1864367.shtml,
Person,Q5528787,Gayle Manchin,,曼钦,US,sanction.counter,Chair of the USCIRF (gov agency),,Ministry of Foreign Affairs,,27.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1864787.shtml,
Person,Q3308109,Michael Chong,,庄文浩,CA,sanction.counter,MP,,Ministry of Foreign Affairs,,27.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1864787.shtml,
Organization,,The Subcommittee on International Human Rights of the Standing Committee on Foreign Affairs and International Development,,众议院外委会国际人权小组委员会,CA,sanction.counter,Parliamentary sub-committee,,Ministry of Foreign Affairs,,27.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1864787.shtml,
Person,Q5135408,Tony Perkins,,伯金斯,US,sanction.counter,Vice Chair of the USCIRF (gov agency),,Ministry of Foreign Affairs,,27.03.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2535_665405/t1864787.shtml,
Person,,Jónas Haraldsson,,,IS,sanction.counter,Lawyer,,Ministry of Foreign Affairs,,15.04.21,,https://translate.google.com/translate?hl=en&sl=is&u=https://www.mbl.is/frettir/innlent/2021/04/15/islendingur_settur_a_svartan_lista_kinverja/&prev=search&pto=aue,
Person,,Adam Joseph King,,亚当·金,US,sanction.counter,senior program manager of the International Republican Institute (IRI),,Ministry of Foreign Affairs,AFSL,23.07.21,,https://www.fmprc.gov.cn/mfa_eng//xwfw_665399/s2510_665401/2535_665405/202107/t20210723_9170832.html,
Person,Q75524271,Carolyn Bartholomew,,卡罗琳·巴塞洛缪,US,sanction.counter,US-China Economic and Security Review Commission (USCC),,Ministry of Foreign Affairs,AFSL,23.07.21,,https://www.fmprc.gov.cn/mfa_eng//xwfw_665399/s2510_665401/2535_665405/202107/t20210723_9170832.html,
Person,,DoYun Kim,,金度允,US,sanction.counter,National Democratic Institute for International Affairs,,Ministry of Foreign Affairs,AFSL,23.07.21,,https://www.fmprc.gov.cn/mfa_eng//xwfw_665399/s2510_665401/2535_665405/202107/t20210723_9170832.html,
Organization,,Hong Kong Democracy Council,Hong Kong Democratic Council,香港民主委员会,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,23.07.21,,https://www.fmprc.gov.cn/mfa_eng//xwfw_665399/s2510_665401/2535_665405/202107/t20210723_9170832.html,
Person,,Jonathan Stivers,,乔纳森·斯迪沃斯,US,sanction.counter,Staff Director of Congressional-Executive Commission on China (CECC),,Ministry of Foreign Affairs,AFSL,23.07.21,,https://www.fmprc.gov.cn/mfa_eng//xwfw_665399/s2510_665401/2535_665405/202107/t20210723_9170832.html,
Person,Q117222151,Sophie Richardson,,索菲·理查森,US,sanction.counter,China Director at Human Rights Watch,,Ministry of Foreign Affairs,AFSL,23.07.21,,https://www.fmprc.gov.cn/mfa_eng//xwfw_665399/s2510_665401/2535_665405/202107/t20210723_9170832.html,
Person,Q8000233,Wilbur Louis Ross,,罗斯,US,sanction.counter,US Secretary of Commerce,,Ministry of Foreign Affairs,AFSL,23.07.21,,https://www.fmprc.gov.cn/mfa_eng//xwfw_665399/s2510_665401/2535_665405/202107/t20210723_9170832.html,
Person,Q551904,Su Tseng-chang,,苏贞昌,TW,sanction,,,Taiwan Affairs Office of the State Council,"Diehard ""Taiwan Independence"" Separatists",05.11.21,,http://www.gwytb.gov.cn/xwdt/xwfb/wyly/202111/t20211105_12389168.htm,
Person,Q707887,You Si-kun,,游锡堃,TW,sanction,chairman of the Taiwan Foundation for Democracy,,Taiwan Affairs Office of the State Council,"Diehard ""Taiwan Independence"" Separatists",05.11.21,,http://www.gwytb.gov.cn/xwdt/xwfb/wyly/202111/t20211105_12389168.htm,
Person,Q6288088,Jaushieh Joseph Wu,,吴钊燮,TW,sanction,chairman of the International Cooperation and Development Fund,,Taiwan Affairs Office of the State Council,"Diehard ""Taiwan Independence"" Separatists",05.11.21,,http://www.gwytb.gov.cn/xwdt/xwfb/wyly/202111/t20211105_12389168.htm,
Person,,Anurima Bhargava,,巴尔加娃,US,sanction.counter,United States Commission on International Religious Freedom (USCIRF).,,Ministry of Foreign Affairs,AFSL,21.12.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2511_665403/202112/t20211221_10473754.html,
Person,Q16207429,James W. Carr,,卡尔,US,sanction.counter,United States Commission on International Religious Freedom (USCIRF).,,Ministry of Foreign Affairs,AFSL,21.12.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2511_665403/202112/t20211221_10473754.html,
Person,,Nadine Maenza,,马恩扎,US,sanction.counter,United States Commission on International Religious Freedom (USCIRF).,,Ministry of Foreign Affairs,AFSL,21.12.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2511_665403/202112/t20211221_10473754.html,
Person,Q56485320,Nury Turkel,,特克尔,US,sanction.counter,United States Commission on International Religious Freedom (USCIRF).,,Ministry of Foreign Affairs,AFSL,21.12.21,,https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2511_665403/202112/t20211221_10473754.html,
Organization,,Taiwan Foundation for Democracy,,台湾民主基金会,TW,sanction,,,Taiwan Affairs Office of the State Council,,03.08.22,,http://www.gwytb.gov.cn/xwdt/xwfb/wyly/202208/t20220803_12457720.htm,
Organization,,International Cooperation and Development Fund,,国际合作发展基金会,TW,sanction,,,Taiwan Affairs Office of the State Council,,03.08.22,,http://www.gwytb.gov.cn/xwdt/xwfb/wyly/202208/t20220803_12457720.htm,
Company,,Speedtech Energy,,宣德能源,TW,sanction,,,Taiwan Affairs Office of the State Council,,03.08.22,,http://www.gwytb.gov.cn/xwdt/xwfb/wyly/202208/t20220803_12457720.htm,
Company,,Hyweb Technology,,凌网科技,TW,sanction,,,Taiwan Affairs Office of the State Council,,03.08.22,,http://www.gwytb.gov.cn/xwdt/xwfb/wyly/202208/t20220803_12457720.htm,
Company,,Skyla,,天亮医疗,TW,sanction,,,Taiwan Affairs Office of the State Council,,03.08.22,13.07.23,http://www.gwytb.gov.cn/xwdt/xwfb/wyly/202208/t20220803_12457720.htm,
Company,,SkyEyes GPS Technology,,天眼卫星科技,TW,sanction,,,Taiwan Affairs Office of the State Council,,03.08.22,,http://www.gwytb.gov.cn/xwdt/xwfb/wyly/202208/t20220803_12457720.htm,
Person,Q170581,Nancy Pelosi,,佩洛西,US,sanction.counter,,,Ministry of Foreign Affairs,,05.08.22,,https://www.fmprc.gov.cn/fyrbt_673021/dhdw_673027/202208/t20220805_10735491.shtml,
Person,Q113556718,Agnė Vaiciukevičiūtė,,瓦伊丘凯维丘特,LT,sanction.counter,Deputy Minister of Transport and Communications of Lithuania,,Ministry of Foreign Affairs,,12.08.22,,https://www.fmprc.gov.cn/eng/xwfw_665399/s2510_665401/2535_665405/202208/t20220812_10742448.html,
Person,Q700752,Bi-khim Hsiao,,萧美琴,TW,sanction,,,Taiwan Affairs Office of the State Council,"Diehard ""Taiwan Independence"" Separatists",16.08.22,,http://www.gwytb.gov.cn/xwdt/zwyw/202208/t20220816_12462610.htm,
Person,Q15909081,Koo Li-hsiung,,顾立雄,TW,sanction,,,Taiwan Affairs Office of the State Council,"Diehard ""Taiwan Independence"" Separatists",16.08.22,,http://www.gwytb.gov.cn/xwdt/zwyw/202208/t20220816_12462610.htm,
Person,Q8350279,Tsai Chi-chang,,蔡其昌,TW,sanction,,,Taiwan Affairs Office of the State Council,"Diehard ""Taiwan Independence"" Separatists",16.08.22,,http://www.gwytb.gov.cn/xwdt/zwyw/202208/t20220816_12462610.htm,
Person,Q6393270,Ker Chien-ming,,柯建铭,TW,sanction,,,Taiwan Affairs Office of the State Council,"Diehard ""Taiwan Independence"" Separatists",16.08.22,,http://www.gwytb.gov.cn/xwdt/zwyw/202208/t20220816_12462610.htm,
Person,Q16071046,Lin Fei-fan,,林飞帆,TW,sanction,,,Taiwan Affairs Office of the State Council,"Diehard ""Taiwan Independence"" Separatists",16.08.22,,http://www.gwytb.gov.cn/xwdt/zwyw/202208/t20220816_12462610.htm,
Person,Q21055079,Chen Jiau-hua,,陈椒华,TW,sanction,,,Taiwan Affairs Office of the State Council,"Diehard ""Taiwan Independence"" Separatists",16.08.22,,http://www.gwytb.gov.cn/xwdt/zwyw/202208/t20220816_12462610.htm,
Person,Q709508,Wang Ting-yu,,王定宇,TW,sanction,,,Taiwan Affairs Office of the State Council,"Diehard ""Taiwan Independence"" Separatists",16.08.22,,http://www.gwytb.gov.cn/xwdt/zwyw/202208/t20220816_12462610.htm,
Person,Q60995082,Miles Yu Maochun,,余茂春,US,sanction.counter,principal China policy advisor on the Policy Planning Staff to Secretary of State Mike Pompeo,,Ministry of Foreign Affairs,AFSL,23.12.22,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202212/t20221222_10993979.shtml,
Person,,Todd Stein,,托德·斯坦恩,US,sanction.counter,Deputy Staff Director of the Congressional-Executive Commission on China,,Ministry of Foreign Affairs,AFSL,23.12.22,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202212/t20221222_10993979.shtml,
Person,Q110610881,James Donald Taiclet,,詹姆斯·唐纳德·泰克里特,US,sanction.counter,"Chairman, President and CEO of Lockheed Martin Corporation",,Ministry of Commerce,UEL,16.02.23,,http://www.mofcom.gov.cn/article/xwfb/xwfyrth/202304/20230403404866.shtml,
Person,,Frank Andrew St. John,,弗兰克·安德鲁·圣约翰,US,sanction.counter,Chief Operating Officer of Lockheed Martin Corporation,,Ministry of Commerce,UEL,16.02.23,,http://www.mofcom.gov.cn/article/xwfb/xwfyrth/202304/20230403404866.shtml,
Person,,Jesus Malave,,杰西·马莱夫,US,sanction.counter,Chief Financial Officer of Lockheed Martin Corporation,,Ministry of Commerce,UEL,16.02.23,,http://www.mofcom.gov.cn/article/xwfb/xwfyrth/202304/20230403404866.shtml,
Person,,Wesley D. Kremer,,韦斯利·克雷默,US,sanction.counter,President of Raytheon Missiles & Defense (2020-2023),,Ministry of Commerce,UEL,16.02.23,,http://www.mofcom.gov.cn/article/xwfb/xwfyrth/202304/20230403404866.shtml,
Person,,Agnes Soeder,,阿格内斯·苏德,US,sanction.counter,Vice-President of Raytheon Missiles & Defense,,Ministry of Commerce,UEL,16.02.23,,http://www.mofcom.gov.cn/article/xwfb/xwfyrth/202304/20230403404866.shtml,
Person,,Chander Nijhon,,钱德尔·尼赫恩,US,sanction.counter,Vice-President of Raytheon Missiles & Defense,,Ministry of Commerce,UEL,16.02.23,,http://www.mofcom.gov.cn/article/xwfb/xwfyrth/202304/20230403404866.shtml,
Company,,Lockheed Martin Corporation,,洛克希德·马丁公司,US,sanction.counter,,,Ministry of Commerce,UEL,16.02.23,,http://www.mofcom.gov.cn/article/zwgk/gkzcfb/202302/20230203391289.shtml,
Company,,Raytheon Missiles & Defense,,雷神导弹与防务公司,US,sanction.counter,,,Ministry of Commerce,UEL,16.02.23,,http://www.mofcom.gov.cn/article/zwgk/gkzcfb/202302/20230203391289.shtml,
Organization,,Hudson Institute,,哈德逊研究所,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,07.04.23,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202304/t20230407_11055802.shtml,
Person,Q117463826,Joanne M. Drake,,乔安妮·德雷克,US,sanction.counter,Chief Administrative Officer of the Ronald Reagan Presidential Foundation,,Ministry of Foreign Affairs,AFSL,07.04.23,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202304/t20230407_11055802.shtml,
Person,Q29452399,John Heubusch,,约翰·希布斯奇,US,sanction.counter,former Executive Director of the Ronald Reagan Presidential Foundation and Institute,,Ministry of Foreign Affairs,AFSL,07.04.23,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202304/t20230407_11055802.shtml,
Person,Q14949650,John P. Walters,,约翰·瓦特斯,US,sanction.counter,President and CEO of Hudson Institute,,Ministry of Foreign Affairs,AFSL,07.04.23,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202304/t20230407_11055802.shtml,
Organization,,Ronald Reagan Presidential Library and Museum,,里根图书馆,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,07.04.23,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202304/t20230407_11055802.shtml,
Person,Q117406682,Sarah May Stern,,萨拉·斯特恩,US,sanction.counter,Chair of the Hudson Institute Board of Trustees,,Ministry of Foreign Affairs,AFSL,07.04.23,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202304/t20230407_11055802.shtml,
Organization,,Prospect Foundation,,远景基金会,TW,sanction,,,Taiwan Affairs Office of the State Council,,07.04.23,,http://www.gwytb.gov.cn/xwdt/xwfb/wyly/202304/t20230407_12524480.htm,
Organization,,Council of Asian Liberals and Democrats,,亚洲自由民主联盟,TW,sanction,,,Taiwan Affairs Office of the State Council,,07.04.23,,http://www.gwytb.gov.cn/xwdt/xwfb/wyly/202304/t20230407_12524480.htm,
Person,Q539509,Michael McCaul,,迈克·麦考尔,US,sanction.counter,US congressman,,Ministry of Foreign Affairs,AFSL,13.04.23,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202304/t20230413_11058780.shtml,
Company,,"Lockheed Martin Corporation, St. Louis, MO",,洛克希德·马丁公司密苏里州圣路易斯市分公司,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,15.09.23,,https://www.mfa.gov.cn/eng/xwfw_665399/s2510_665401/202309/t20230915_11143584.html,
